CSI_DATA1,CSI_DATA2,CSI_DATA3,CSI_DATA4,CSI_DATA5,CSI_DATA6,CSI_DATA7,CSI_DATA8,CSI_DATA9,CSI_DATA10,CSI_DATA11,CSI_DATA12,CSI_DATA13,CSI_DATA14,CSI_DATA15,CSI_DATA16,CSI_DATA17,CSI_DATA18,CSI_DATA19,CSI_DATA20,CSI_DATA21,CSI_DATA22,CSI_DATA23,CSI_DATA24,CSI_DATA25,CSI_DATA26,CSI_DATA27,CSI_DATA28,CSI_DATA29,CSI_DATA30,CSI_DATA31,CSI_DATA32,CSI_DATA33,CSI_DATA34,CSI_DATA35,CSI_DATA36,CSI_DATA37,CSI_DATA38,CSI_DATA39,CSI_DATA40,CSI_DATA41,CSI_DATA42,CSI_DATA43,CSI_DATA44,CSI_DATA45,CSI_DATA46,CSI_DATA47,CSI_DATA48,CSI_DATA49,CSI_DATA50,CSI_DATA51,CSI_DATA52,CSI_DATA53,CSI_DATA54,CSI_DATA55,CSI_DATA56,CSI_DATA57,CSI_DATA58,CSI_DATA59,CSI_DATA60,CSI_DATA61,CSI_DATA62,CSI_DATA63,CSI_DATA64,CSI_DATA65,CSI_DATA66,CSI_DATA67,CSI_DATA68,CSI_DATA69,CSI_DATA70,CSI_DATA71,CSI_DATA72,CSI_DATA73,CSI_DATA74,CSI_DATA75,CSI_DATA76,CSI_DATA77,CSI_DATA78,CSI_DATA79,CSI_DATA80,CSI_DATA81,CSI_DATA82,CSI_DATA83,CSI_DATA84,CSI_DATA85,CSI_DATA86,CSI_DATA87,CSI_DATA88,CSI_DATA89,CSI_DATA90,CSI_DATA91,CSI_DATA92,CSI_DATA93,CSI_DATA94,CSI_DATA95,CSI_DATA96,CSI_DATA97,CSI_DATA98,CSI_DATA99,CSI_DATA100,CSI_DATA101,CSI_DATA102,CSI_DATA103,CSI_DATA104,CSI_DATA105,CSI_DATA106,CSI_DATA107,CSI_DATA108,CSI_DATA109,CSI_DATA110,CSI_DATA111,CSI_DATA112,CSI_DATA113,CSI_DATA114,CSI_DATA115,CSI_DATA116,CSI_DATA117,CSI_DATA118,CSI_DATA119,CSI_DATA120,CSI_DATA121,CSI_DATA122,CSI_DATA123,CSI_DATA124,CSI_DATA125,CSI_DATA126,CSI_DATA127,CSI_DATA128,CSI_DATA129,CSI_DATA130,CSI_DATA131,CSI_DATA132,CSI_DATA133,CSI_DATA134,CSI_DATA135,CSI_DATA136,CSI_DATA137,CSI_DATA138,CSI_DATA139,CSI_DATA140,CSI_DATA141,CSI_DATA142,CSI_DATA143,CSI_DATA144,CSI_DATA145,CSI_DATA146,CSI_DATA147,CSI_DATA148,CSI_DATA149,CSI_DATA150,CSI_DATA151,CSI_DATA152,CSI_DATA153,CSI_DATA154,CSI_DATA155,CSI_DATA156,CSI_DATA157,CSI_DATA158,CSI_DATA159,CSI_DATA160,CSI_DATA161,CSI_DATA162,CSI_DATA163,CSI_DATA164,CSI_DATA165,CSI_DATA166,CSI_DATA167,CSI_DATA168,CSI_DATA169,CSI_DATA170,CSI_DATA171,CSI_DATA172,CSI_DATA173,CSI_DATA174,CSI_DATA175,CSI_DATA176,CSI_DATA177,CSI_DATA178,CSI_DATA179,CSI_DATA180,CSI_DATA181,CSI_DATA182,CSI_DATA183,CSI_DATA184,CSI_DATA185,CSI_DATA186,CSI_DATA187,CSI_DATA188,CSI_DATA189,CSI_DATA190,CSI_DATA191,CSI_DATA192,CSI_DATA193,CSI_DATA194,CSI_DATA195,CSI_DATA196,CSI_DATA197,CSI_DATA198,CSI_DATA199,CSI_DATA200,CSI_DATA201,CSI_DATA202,CSI_DATA203,CSI_DATA204,CSI_DATA205,CSI_DATA206,CSI_DATA207,CSI_DATA208,CSI_DATA209,CSI_DATA210,CSI_DATA211,CSI_DATA212,CSI_DATA213,CSI_DATA214,CSI_DATA215,CSI_DATA216,CSI_DATA217,CSI_DATA218,CSI_DATA219,CSI_DATA220,CSI_DATA221,CSI_DATA222,CSI_DATA223,CSI_DATA224,CSI_DATA225,CSI_DATA226,CSI_DATA227,CSI_DATA228,CSI_DATA229,CSI_DATA230,CSI_DATA231,CSI_DATA232,CSI_DATA233,CSI_DATA234,CSI_DATA235,CSI_DATA236,CSI_DATA237,CSI_DATA238,CSI_DATA239,CSI_DATA240,CSI_DATA241,CSI_DATA242,CSI_DATA243,CSI_DATA244,CSI_DATA245,CSI_DATA246,CSI_DATA247,CSI_DATA248,CSI_DATA249,CSI_DATA250,CSI_DATA251,CSI_DATA252,CSI_DATA253,CSI_DATA254,CSI_DATA255,CSI_DATA256,CSI_DATA257,CSI_DATA258,CSI_DATA259,CSI_DATA260,CSI_DATA261,CSI_DATA262,CSI_DATA263,CSI_DATA264,CSI_DATA265,CSI_DATA266,CSI_DATA267,CSI_DATA268,CSI_DATA269,CSI_DATA270,CSI_DATA271,CSI_DATA272,CSI_DATA273,CSI_DATA274,CSI_DATA275,CSI_DATA276,CSI_DATA277,CSI_DATA278,CSI_DATA279,CSI_DATA280,CSI_DATA281,CSI_DATA282,CSI_DATA283,CSI_DATA284,CSI_DATA285,CSI_DATA286,CSI_DATA287,CSI_DATA288,CSI_DATA289,CSI_DATA290,CSI_DATA291,CSI_DATA292,CSI_DATA293,CSI_DATA294,CSI_DATA295,CSI_DATA296,CSI_DATA297,CSI_DATA298,CSI_DATA299,CSI_DATA300,CSI_DATA301,CSI_DATA302,CSI_DATA303,CSI_DATA304,CSI_DATA305,CSI_DATA306,CSI_DATA307,CSI_DATA308,CSI_DATA309,CSI_DATA310,CSI_DATA311,CSI_DATA312,CSI_DATA313,CSI_DATA314,CSI_DATA315,CSI_DATA316,CSI_DATA317,CSI_DATA318,CSI_DATA319,CSI_DATA320,CSI_DATA321,CSI_DATA322,CSI_DATA323,CSI_DATA324,CSI_DATA325,CSI_DATA326,CSI_DATA327,CSI_DATA328,CSI_DATA329,CSI_DATA330,CSI_DATA331,CSI_DATA332,CSI_DATA333,CSI_DATA334,CSI_DATA335,CSI_DATA336,CSI_DATA337,CSI_DATA338,CSI_DATA339,CSI_DATA340,CSI_DATA341,CSI_DATA342,CSI_DATA343,CSI_DATA344,CSI_DATA345,CSI_DATA346,CSI_DATA347,CSI_DATA348,CSI_DATA349,CSI_DATA350,CSI_DATA351,CSI_DATA352,CSI_DATA353,CSI_DATA354,CSI_DATA355,CSI_DATA356,CSI_DATA357,CSI_DATA358,CSI_DATA359,CSI_DATA360,CSI_DATA361,CSI_DATA362,CSI_DATA363,CSI_DATA364,CSI_DATA365,CSI_DATA366,CSI_DATA367,CSI_DATA368,CSI_DATA369,CSI_DATA370,CSI_DATA371,CSI_DATA372,CSI_DATA373,CSI_DATA374,CSI_DATA375,CSI_DATA376,CSI_DATA377,CSI_DATA378,CSI_DATA379,CSI_DATA380,CSI_DATA381,CSI_DATA382,CSI_DATA383,CSI_DATA384,activity
44,-64,2,0,0,0,0,0,0,0,1,-3,5,-12,4,-12,3,-12,4,-12,4,-11,3,-11,2,-10,1,-10,1,-10,1,-10,1,-11,0,-11,0,-10,0,-10,0,-9,-1,-9,-2,-9,-2,-8,-2,-8,-2,-8,-3,-8,-3,-8,-3,-7,-4,-7,-4,-8,-5,-8,-3,-4,-6,-6,-6,-7,-6,-7,-6,-6,-6,-6,-7,-5,-7,-5,-8,-4,-8,-4,-9,-4,-9,-4,-9,-5,-10,-5,-11,-4,-12,-4,-13,-4,-14,-5,-14,-5,-15,-5,-15,-5,-15,-6,-16,-7,-16,-9,-16,-11,-15,-12,-14,-13,-4,-4,0,0,0,0,0,0,0,0,0,0,0,-8,3,-31,1,-32,-1,-31,-1,-28,-1,-25,-1,-24,-2,-24,-2,-24,-2,-21,-2,-20,-4,-19,-5,-18,-6,-19,-6,-19,-7,-18,-9,-17,-9,-17,-8,-17,-8,-15,-10,-14,-11,-15,-10,-13,-10,-11,-10,-11,-10,-12,-10,-11,-11,-10,-13,-9,-14,-9,-14,-8,-14,-8,-14,-7,-14,-6,-14,-4,-14,-4,-15,-4,-16,-3,-17,-2,-16,-1,-16,-1,-17,0,-19,1,-19,1,-21,3,-22,3,-24,5,-25,5,-26,5,-27,4,-28,4,-30,3,-32,3,-32,2,-32,-1,-33,-3,-35,-6,-35,-10,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,38,0,36,-2,37,-4,38,-6,35,-8,32,-9,31,-11,30,-14,29,-15,27,-15,26,-15,25,-16,22,-16,18,-14,12,-13,10,-12,9,-9,6,-7,4,-5,2,-4,0,-2,-1,0,-2,3,-3,5,-4,6,-4,8,-5,10,-5,11,-6,13,-7,14,-7,16,-7,17,-8,18,-9,21,-10,21,-11,20,-11,22,-11,24,-12,26,-12,27,-13,28,-13,30,-13,31,-13,30,-12,30,-12,32,-11,32,-12,33,-11,34,-7,35,-7,35,-6,35,-2,36,-2,38,-4,40,-6,39,-6,9,-2,ler_standing
44,-64,2,0,0,0,0,0,0,0,-3,-2,-11,-8,-11,-7,-12,-6,-12,-6,-11,-6,-10,-5,-10,-4,-10,-3,-9,-3,-9,-3,-10,-3,-10,-3,-10,-2,-9,-2,-9,-2,-9,-1,-9,0,-8,0,-8,0,-8,1,-8,1,-8,1,-7,1,-7,2,-8,3,-8,3,-4,2,-7,4,-7,4,-7,5,-6,5,-6,5,-6,6,-5,6,-5,7,-5,7,-4,8,-5,8,-5,8,-5,8,-5,10,-5,10,-5,12,-5,13,-5,13,-5,13,-6,14,-7,14,-8,14,-9,15,-11,14,-13,13,-13,12,-4,3,0,0,0,0,0,0,0,0,0,0,-8,-1,-32,-2,-33,1,-31,3,-28,3,-26,1,-24,2,-24,2,-24,3,-22,3,-19,3,-18,4,-17,6,-18,7,-18,6,-17,6,-17,8,-18,9,-16,8,-14,7,-13,10,-13,11,-12,10,-10,10,-10,10,-11,10,-11,11,-10,12,-8,13,-7,14,-6,14,-6,13,-6,13,-5,14,-4,14,-3,14,-3,14,-1,14,0,15,0,15,2,15,3,16,3,18,4,19,5,19,5,21,6,22,7,22,7,23,7,23,7,24,7,27,7,29,6,31,2,32,0,33,-3,35,-5,35,-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,37,-3,36,-3,37,-2,38,1,35,3,32,5,30,6,30,8,31,11,28,13,26,13,25,13,23,14,18,14,13,12,11,12,9,11,6,9,4,6,2,5,1,3,-1,1,-2,-1,-3,-4,-4,-6,-4,-7,-5,-8,-5,-9,-6,-12,-8,-13,-7,-15,-7,-17,-9,-18,-10,-20,-12,-22,-13,-22,-13,-22,-13,-23,-13,-25,-14,-27,-15,-28,-16,-29,-16,-31,-16,-32,-14,-30,-13,-30,-13,-32,-14,-32,-14,-34,-10,-36,-8,-36,-7,-35,-4,-35,-4,-37,-6,-40,-8,-40,-9,-38,-3,-10,ler_standing
44,-64,2,0,0,0,0,0,0,0,3,-2,14,-8,12,-9,12,-10,13,-10,12,-9,10,-8,9,-9,8,-9,8,-9,8,-9,8,-10,7,-11,6,-11,6,-10,6,-10,5,-10,4,-10,3,-9,2,-9,2,-9,2,-10,2,-10,1,-9,0,-9,0,-11,0,-11,-1,-6,-3,-10,-3,-11,-3,-11,-3,-10,-4,-10,-5,-10,-6,-10,-6,-10,-7,-10,-8,-10,-8,-10,-8,-10,-9,-11,-10,-11,-11,-11,-12,-12,-13,-13,-14,-13,-14,-14,-13,-14,-14,-16,-14,-18,-13,-19,-12,-20,-10,-22,-8,-22,-2,-6,0,0,0,0,0,0,0,0,0,0,7,-7,30,-26,28,-28,25,-29,22,-26,20,-23,19,-22,19,-23,18,-23,16,-22,14,-20,12,-20,10,-22,10,-23,11,-22,11,-21,8,-22,7,-23,7,-21,5,-20,2,-22,2,-23,2,-21,0,-18,-1,-18,-1,-19,-1,-19,-3,-19,-4,-19,-5,-19,-6,-19,-7,-17,-7,-16,-9,-17,-10,-16,-12,-15,-12,-15,-14,-14,-15,-13,-15,-14,-16,-13,-18,-14,-20,-15,-21,-16,-22,-15,-24,-15,-27,-15,-28,-14,-30,-15,-31,-17,-31,-18,-32,-20,-34,-22,-34,-23,-32,-28,-30,-32,-29,-35,-27,-37,-7,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8,-35,32,-35,29,-37,30,-40,29,-40,24,-38,20,-37,19,-38,17,-40,13,-40,9,-38,6,-37,5,-35,2,-31,0,-24,-2,-21,-3,-18,-3,-14,-4,-10,-4,-7,-4,-5,-4,-1,-3,2,-2,4,0,6,2,9,3,10,3,12,4,14,5,17,6,19,8,20,10,21,10,24,10,27,11,28,10,29,9,30,12,31,14,32,14,34,15,37,15,38,16,39,17,37,17,37,17,38,18,39,18,39,20,37,26,35,28,35,28,32,30,33,31,37,32,39,31,40,29,10,7,ler_standing
44,-64,2,0,0,0,0,0,0,0,3,0,12,2,11,1,12,0,12,0,11,0,10,0,9,-1,9,-2,8,-2,9,-2,9,-2,9,-3,8,-3,8,-3,7,-3,7,-4,6,-4,6,-4,5,-4,5,-5,5,-5,5,-5,5,-5,4,-6,5,-7,4,-7,1,-4,3,-8,3,-8,3,-8,2,-8,2,-8,1,-8,0,-8,0,-9,0,-9,-1,-10,0,-10,0,-10,-1,-11,-2,-11,-2,-12,-3,-13,-3,-14,-3,-14,-2,-15,-2,-16,-2,-17,-1,-17,0,-18,2,-19,3,-18,4,-18,1,-5,0,0,0,0,0,0,0,0,0,0,7,-1,31,-3,31,-5,29,-7,27,-7,25,-6,23,-5,23,-6,23,-6,20,-6,17,-7,16,-7,16,-9,16,-10,16,-9,15,-9,14,-12,15,-13,14,-12,12,-11,10,-13,10,-14,9,-12,7,-12,7,-12,8,-12,8,-13,6,-14,4,-15,3,-15,3,-15,2,-15,2,-15,1,-15,-1,-15,-1,-16,-1,-16,-2,-16,-4,-15,-5,-16,-5,-16,-7,-16,-7,-18,-8,-19,-10,-20,-10,-20,-11,-20,-13,-21,-15,-23,-14,-24,-14,-24,-14,-26,-14,-27,-13,-29,-11,-31,-9,-33,-7,-35,-5,-35,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-39,1,-38,0,-38,-1,-39,-3,-36,-6,-33,-7,-32,-8,-32,-10,-32,-12,-29,-13,-27,-14,-26,-15,-24,-15,-20,-15,-15,-14,-12,-12,-11,-11,-7,-9,-5,-7,-3,-6,-1,-4,0,-2,1,0,2,2,3,4,4,6,5,7,5,8,6,10,7,12,7,13,7,15,8,16,9,17,11,20,12,21,13,20,13,21,13,23,14,25,15,26,16,27,16,28,16,30,15,29,14,28,15,30,17,31,16,33,13,35,11,35,9,35,6,36,6,36,9,38,10,39,11,37,2,9,ler_standing
44,-64,2,0,0,0,0,0,0,0,-4,2,-14,8,-13,8,-12,9,-13,9,-12,8,-11,8,-10,8,-9,8,-9,8,-9,8,-9,9,-8,9,-7,9,-7,8,-7,8,-5,9,-4,8,-4,8,-4,8,-3,8,-3,9,-3,9,-2,8,-2,8,-1,9,-1,9,0,4,1,9,1,10,1,10,2,10,2,9,3,9,4,9,4,9,5,9,6,9,6,10,6,10,6,10,8,11,9,11,10,12,11,13,11,13,10,14,11,15,11,16,10,18,9,20,8,21,6,21,5,21,1,5,0,0,0,0,0,0,0,0,0,0,-7,7,-27,29,-25,30,-22,31,-20,28,-19,26,-17,25,-16,24,-16,24,-14,22,-12,20,-10,20,-9,21,-9,22,-9,22,-8,21,-5,23,-5,24,-6,22,-5,19,-2,19,-1,20,0,19,1,17,2,17,1,17,1,17,3,17,6,16,7,17,8,17,8,16,9,17,10,16,11,15,11,15,11,15,13,14,14,13,15,13,16,12,17,11,19,12,21,13,22,12,24,12,27,13,28,14,28,15,28,15,28,17,29,19,31,22,31,23,30,26,29,29,28,33,27,35,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-12,18,-44,19,-43,22,-43,25,-42,26,-38,26,-33,26,-30,28,-29,32,-28,33,-24,31,-21,30,-20,30,-17,27,-12,22,-7,19,-5,17,-4,14,-2,10,-1,6,0,3,0,0,1,-3,1,-6,1,-8,0,-9,0,-11,0,-14,-2,-17,-2,-19,-2,-20,-3,-23,-4,-25,-4,-26,-3,-30,-4,-31,-3,-31,-2,-33,-3,-36,-4,-38,-5,-40,-5,-41,-5,-42,-6,-43,-8,-41,-8,-41,-9,-42,-12,-44,-11,-45,-14,-44,-18,-43,-18,-43,-19,-40,-23,-40,-25,-45,-25,-47,-24,-45,-22,-12,-6,ler_standing
44,-64,2,0,0,0,0,0,0,0,3,1,12,3,11,2,11,1,12,2,10,2,9,1,9,0,9,0,8,-1,8,-1,9,-1,9,-2,8,-2,8,-2,8,-2,7,-3,7,-3,6,-3,6,-4,6,-4,6,-4,6,-4,5,-4,5,-5,5,-6,5,-6,2,-3,4,-7,4,-7,4,-8,3,-7,3,-7,3,-8,2,-8,2,-9,1,-9,1,-9,1,-10,1,-10,1,-11,1,-12,1,-12,0,-13,0,-14,0,-15,1,-15,1,-16,2,-16,3,-17,4,-17,5,-17,7,-17,8,-16,2,-4,0,0,0,0,0,0,0,0,0,0,7,0,31,2,30,1,29,-1,26,-1,24,-1,23,-2,23,-3,23,-2,21,-2,18,-3,16,-5,16,-6,17,-6,17,-6,16,-7,15,-9,16,-10,15,-9,13,-9,12,-11,12,-12,11,-11,9,-11,9,-11,10,-11,9,-11,8,-12,8,-13,7,-14,6,-14,5,-14,5,-14,4,-14,2,-15,2,-15,2,-15,0,-16,-1,-16,-2,-16,-3,-16,-3,-16,-3,-18,-4,-20,-5,-21,-7,-22,-8,-22,-9,-23,-9,-25,-9,-27,-9,-27,-8,-29,-8,-30,-6,-31,-3,-32,0,-34,3,-35,5,-36,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1,-38,-2,-37,-2,-38,-3,-39,-6,-36,-9,-32,-10,-31,-12,-31,-13,-30,-15,-27,-16,-24,-17,-24,-17,-22,-18,-17,-17,-13,-15,-11,-14,-10,-12,-6,-10,-3,-8,-2,-6,-1,-4,0,-1,1,1,2,3,3,5,4,6,4,7,4,9,5,11,6,12,6,14,6,16,7,18,8,19,9,21,10,22,10,21,10,23,10,25,10,27,11,29,13,29,13,31,12,32,11,30,11,30,10,31,12,33,10,34,7,35,6,36,4,36,1,35,1,35,3,38,3,40,4,38,1,9,ler_standing
44,-64,2,0,0,0,0,0,0,0,-3,2,-10,11,-8,11,-7,11,-8,11,-8,10,-7,9,-6,9,-5,9,-5,9,-5,9,-4,10,-3,10,-3,9,-3,9,-3,9,-2,9,-1,8,-1,8,-1,7,-1,8,0,8,0,8,1,7,1,7,2,8,2,8,1,3,4,7,4,8,4,7,4,7,4,6,5,6,6,6,6,6,7,5,8,5,8,6,8,6,9,6,10,6,11,6,12,6,13,7,13,7,13,8,14,9,14,10,14,11,14,13,14,14,12,16,11,16,2,4,0,0,0,0,0,0,0,0,0,0,-4,7,-13,31,-10,32,-8,32,-7,30,-7,28,-5,26,-5,26,-5,25,-4,22,-3,20,-2,20,0,20,0,21,0,20,1,19,4,20,4,21,3,19,3,17,5,17,7,17,6,15,6,13,7,12,7,13,8,13,9,11,10,10,11,10,12,10,12,9,13,9,14,9,15,7,15,7,15,7,15,5,16,3,16,3,17,2,19,1,20,1,21,0,22,-1,24,-1,27,-1,28,-2,29,-2,28,-2,30,-1,32,0,34,1,34,3,34,7,34,10,36,13,37,16,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-11,10,-42,10,-40,13,-40,16,-41,17,-37,18,-32,19,-30,20,-29,23,-29,23,-26,22,-23,22,-23,23,-21,21,-16,18,-11,16,-7,14,-5,11,-3,8,-2,5,0,2,1,0,1,-2,1,-4,2,-7,2,-9,2,-11,1,-13,1,-15,1,-17,2,-18,3,-20,2,-22,2,-24,3,-27,3,-28,4,-28,6,-30,6,-33,5,-35,6,-37,6,-37,6,-39,5,-39,5,-37,5,-37,3,-38,2,-40,2,-42,1,-42,-3,-42,-3,-42,-5,-40,-9,-40,-9,-44,-8,-46,-8,-45,-6,-11,-2,ler_standing
44,-64,2,0,0,0,0,0,0,0,-4,-1,-13,-3,-12,-2,-12,-1,-13,-1,-12,-1,-11,-1,-10,0,-10,1,-9,1,-9,1,-10,1,-10,2,-9,2,-9,2,-8,2,-8,3,-7,3,-7,3,-6,4,-6,4,-6,4,-6,4,-6,4,-5,5,-5,5,-5,6,-2,3,-4,6,-4,7,-3,7,-3,7,-3,7,-2,7,-1,7,-1,8,0,8,0,9,0,9,0,9,0,10,1,10,1,11,2,12,2,13,2,13,2,14,2,14,1,16,1,16,-1,17,-3,17,-4,17,-5,17,-2,4,0,0,0,0,0,0,0,0,0,0,-8,-2,-31,-5,-32,-3,-31,-1,-28,-1,-25,-1,-24,-1,-24,0,-24,0,-21,0,-19,1,-18,2,-18,4,-18,5,-18,4,-18,5,-17,7,-17,8,-16,6,-15,6,-14,9,-14,10,-13,8,-11,8,-11,8,-11,9,-11,10,-10,11,-9,11,-8,12,-7,12,-7,12,-7,13,-6,14,-5,14,-4,14,-5,14,-3,15,-1,15,0,15,1,16,2,16,2,18,3,19,3,20,4,21,5,22,6,23,6,25,5,26,5,26,5,28,4,29,3,31,-1,31,-3,33,-5,34,-7,34,-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,36,2,35,2,36,3,37,5,33,8,30,10,30,10,29,11,29,14,26,15,24,16,23,16,20,16,17,16,12,14,10,13,8,12,5,9,3,7,1,5,0,3,-1,1,-2,-1,-3,-3,-4,-6,-5,-7,-5,-9,-5,-11,-6,-12,-7,-14,-7,-15,-6,-17,-7,-18,-8,-20,-9,-23,-9,-23,-11,-22,-12,-24,-11,-25,-11,-27,-12,-29,-13,-30,-13,-32,-12,-33,-11,-32,-10,-31,-10,-32,-11,-33,-10,-35,-6,-36,-5,-36,-4,-36,-1,-36,0,-36,-2,-40,-3,-41,-3,-40,-1,-10,ler_standing
44,-64,2,0,0,0,0,0,0,0,0,3,3,11,4,10,5,10,5,10,4,10,4,9,4,8,5,7,5,6,5,7,6,7,6,6,6,6,5,6,5,5,6,4,6,4,6,3,6,3,6,3,6,3,6,2,6,2,7,1,7,1,7,1,3,0,7,-1,7,-1,8,-2,7,-2,7,-2,7,-3,7,-3,7,-4,7,-4,8,-5,8,-5,8,-5,8,-6,9,-7,9,-7,10,-8,11,-9,11,-9,12,-9,13,-9,14,-9,15,-8,15,-7,16,-6,17,-5,18,-4,4,-1,0,0,0,0,0,0,0,0,2,1,10,4,28,11,28,9,27,8,25,6,24,6,22,6,21,6,21,5,19,4,19,2,18,1,17,0,17,-1,17,-2,17,-2,17,-3,16,-3,16,-4,16,-5,15,-5,14,-6,13,-7,12,-7,11,-6,11,-7,11,-8,11,-10,11,-11,10,-12,9,-12,9,-12,8,-12,7,-12,6,-13,6,-14,5,-14,4,-15,3,-16,2,-16,1,-17,1,-18,1,-19,1,-20,0,-21,-1,-22,-2,-24,-2,-25,-3,-27,-2,-28,-3,-29,-2,-30,-1,-31,0,-32,3,-33,7,-33,10,-33,13,-33,4,-12,1,-4,-1,1,-1,2,0,0,0,0,0,0,2,1,0,0,-4,-2,-12,-6,-34,-17,-34,-18,-33,-19,-32,-20,-29,-21,-28,-21,-25,-22,-23,-23,-21,-24,-19,-25,-17,-26,-14,-25,-11,-24,-9,-22,-7,-20,-5,-17,-3,-14,-2,-11,-1,-8,0,-5,1,-3,1,-1,1,1,1,3,1,5,1,7,0,9,0,11,0,12,0,14,0,16,0,17,0,19,1,21,2,23,2,23,2,25,1,26,1,27,1,28,1,31,1,31,2,33,1,33,1,33,1,33,1,34,0,34,-1,35,-4,35,-7,35,-9,34,-11,34,-11,35,-11,36,-10,38,-8,38,-3,14,ler_standing
44,-64,2,0,0,0,0,0,0,0,-3,-2,-11,-7,-11,-6,-12,-5,-12,-5,-11,-5,-10,-4,-10,-3,-10,-2,-10,-2,-10,-2,-10,-2,-10,-1,-10,-1,-9,-1,-9,-1,-9,0,-8,1,-8,1,-7,1,-7,2,-8,2,-7,2,-7,2,-7,3,-7,3,-7,4,-3,2,-6,5,-6,5,-6,5,-5,6,-5,6,-5,7,-4,7,-4,7,-4,8,-3,8,-3,9,-3,9,-3,9,-3,10,-3,11,-2,12,-3,13,-3,14,-3,14,-4,14,-4,15,-5,16,-7,16,-8,16,-10,15,-11,14,-3,3,0,0,0,0,0,0,0,0,0,0,-7,-5,-28,-15,-29,-12,-30,-10,-27,-9,-24,-9,-23,-7,-23,-6,-23,-6,-20,-6,-18,-4,-17,-1,-18,0,-19,0,-18,-1,-18,-1,-19,1,-19,2,-18,2,-16,2,-16,5,-16,6,-15,4,-13,5,-13,6,-14,5,-14,6,-13,8,-12,9,-12,10,-11,10,-10,10,-10,10,-10,11,-9,12,-8,12,-8,13,-6,14,-5,15,-5,14,-5,14,-4,16,-4,17,-3,18,-4,19,-3,21,-2,23,-1,24,-1,25,-2,25,-2,26,-3,28,-3,30,-5,30,-9,30,-12,30,-14,30,-17,31,-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,33,12,33,12,33,14,33,17,29,18,26,19,25,19,23,19,22,21,20,22,17,23,16,22,14,21,11,19,7,17,5,15,4,14,2,10,0,7,-1,4,-1,2,-1,1,-2,-1,-2,-5,-2,-8,-2,-9,-2,-11,-3,-12,-2,-13,-1,-14,-1,-16,0,-19,-2,-20,-3,-21,-3,-24,-4,-25,-5,-24,-4,-26,-4,-28,-3,-30,-4,-32,-4,-33,-3,-35,-1,-35,-1,-34,-2,-34,-1,-35,-2,-36,0,-37,4,-36,5,-37,7,-36,9,-34,9,-35,8,-39,8,-41,8,-39,2,-10,ler_standing
44,-64,2,0,0,0,0,0,0,0,1,-3,6,-11,4,-11,4,-11,4,-12,4,-11,3,-10,2,-10,2,-9,2,-9,2,-9,1,-10,0,-10,0,-9,0,-9,0,-9,-2,-9,-2,-8,-2,-8,-2,-7,-2,-7,-3,-7,-3,-8,-3,-7,-4,-7,-4,-7,-5,-7,-3,-3,-6,-6,-6,-6,-7,-6,-7,-6,-7,-5,-7,-5,-8,-5,-8,-4,-9,-4,-9,-4,-10,-4,-10,-4,-10,-4,-11,-4,-12,-3,-13,-3,-14,-4,-14,-4,-14,-4,-15,-5,-16,-6,-16,-7,-16,-9,-16,-10,-15,-11,-14,-12,-4,-3,0,0,0,0,0,0,0,0,0,0,1,-8,4,-30,1,-31,-1,-30,-1,-28,-1,-26,-2,-23,-3,-23,-3,-23,-3,-21,-3,-19,-3,-17,-4,-17,-5,-18,-6,-18,-7,-17,-10,-16,-10,-16,-9,-15,-8,-14,-10,-14,-12,-14,-10,-13,-10,-11,-10,-10,-10,-11,-11,-11,-13,-9,-14,-7,-14,-7,-14,-7,-13,-6,-14,-5,-15,-5,-15,-3,-15,-2,-15,-3,-15,-2,-16,0,-17,1,-17,2,-18,3,-19,4,-20,5,-20,5,-21,6,-22,7,-24,8,-25,9,-26,8,-27,7,-29,6,-30,6,-31,5,-33,3,-34,1,-35,-1,-35,-4,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,-3,36,-3,34,-5,36,-9,36,-11,33,-12,30,-13,29,-15,28,-17,27,-18,24,-18,23,-17,22,-17,20,-16,15,-15,10,-14,8,-12,7,-11,4,-8,2,-5,1,-3,-1,-2,-2,0,-3,3,-3,4,-4,5,-5,7,-5,9,-5,11,-6,13,-7,14,-7,16,-6,18,-7,19,-8,21,-9,22,-10,22,-11,23,-11,24,-11,25,-12,27,-12,28,-13,30,-13,31,-13,30,-12,30,-10,32,-9,33,-11,35,-10,36,-7,36,-7,35,-5,35,-2,37,-2,40,-4,40,-5,38,-5,9,-2,ler_standing
