CSI_DATA1,CSI_DATA2,CSI_DATA3,CSI_DATA4,CSI_DATA5,CSI_DATA6,CSI_DATA7,CSI_DATA8,CSI_DATA9,CSI_DATA10,CSI_DATA11,CSI_DATA12,CSI_DATA13,CSI_DATA14,CSI_DATA15,CSI_DATA16,CSI_DATA17,CSI_DATA18,CSI_DATA19,CSI_DATA20,CSI_DATA21,CSI_DATA22,CSI_DATA23,CSI_DATA24,CSI_DATA25,CSI_DATA26,CSI_DATA27,CSI_DATA28,CSI_DATA29,CSI_DATA30,CSI_DATA31,CSI_DATA32,CSI_DATA33,CSI_DATA34,CSI_DATA35,CSI_DATA36,CSI_DATA37,CSI_DATA38,CSI_DATA39,CSI_DATA40,CSI_DATA41,CSI_DATA42,CSI_DATA43,CSI_DATA44,CSI_DATA45,CSI_DATA46,CSI_DATA47,CSI_DATA48,CSI_DATA49,CSI_DATA50,CSI_DATA51,CSI_DATA52,CSI_DATA53,CSI_DATA54,CSI_DATA55,CSI_DATA56,CSI_DATA57,CSI_DATA58,CSI_DATA59,CSI_DATA60,CSI_DATA61,CSI_DATA62,CSI_DATA63,CSI_DATA64,CSI_DATA65,CSI_DATA66,CSI_DATA67,CSI_DATA68,CSI_DATA69,CSI_DATA70,CSI_DATA71,CSI_DATA72,CSI_DATA73,CSI_DATA74,CSI_DATA75,CSI_DATA76,CSI_DATA77,CSI_DATA78,CSI_DATA79,CSI_DATA80,CSI_DATA81,CSI_DATA82,CSI_DATA83,CSI_DATA84,CSI_DATA85,CSI_DATA86,CSI_DATA87,CSI_DATA88,CSI_DATA89,CSI_DATA90,CSI_DATA91,CSI_DATA92,CSI_DATA93,CSI_DATA94,CSI_DATA95,CSI_DATA96,CSI_DATA97,CSI_DATA98,CSI_DATA99,CSI_DATA100,CSI_DATA101,CSI_DATA102,CSI_DATA103,CSI_DATA104,CSI_DATA105,CSI_DATA106,CSI_DATA107,CSI_DATA108,CSI_DATA109,CSI_DATA110,CSI_DATA111,CSI_DATA112,CSI_DATA113,CSI_DATA114,CSI_DATA115,CSI_DATA116,CSI_DATA117,CSI_DATA118,CSI_DATA119,CSI_DATA120,CSI_DATA121,CSI_DATA122,CSI_DATA123,CSI_DATA124,CSI_DATA125,CSI_DATA126,CSI_DATA127,CSI_DATA128,CSI_DATA129,CSI_DATA130,CSI_DATA131,CSI_DATA132,CSI_DATA133,CSI_DATA134,CSI_DATA135,CSI_DATA136,CSI_DATA137,CSI_DATA138,CSI_DATA139,CSI_DATA140,CSI_DATA141,CSI_DATA142,CSI_DATA143,CSI_DATA144,CSI_DATA145,CSI_DATA146,CSI_DATA147,CSI_DATA148,CSI_DATA149,CSI_DATA150,CSI_DATA151,CSI_DATA152,CSI_DATA153,CSI_DATA154,CSI_DATA155,CSI_DATA156,CSI_DATA157,CSI_DATA158,CSI_DATA159,CSI_DATA160,CSI_DATA161,CSI_DATA162,CSI_DATA163,CSI_DATA164,CSI_DATA165,CSI_DATA166,CSI_DATA167,CSI_DATA168,CSI_DATA169,CSI_DATA170,CSI_DATA171,CSI_DATA172,CSI_DATA173,CSI_DATA174,CSI_DATA175,CSI_DATA176,CSI_DATA177,CSI_DATA178,CSI_DATA179,CSI_DATA180,CSI_DATA181,CSI_DATA182,CSI_DATA183,CSI_DATA184,CSI_DATA185,CSI_DATA186,CSI_DATA187,CSI_DATA188,CSI_DATA189,CSI_DATA190,CSI_DATA191,CSI_DATA192,CSI_DATA193,CSI_DATA194,CSI_DATA195,CSI_DATA196,CSI_DATA197,CSI_DATA198,CSI_DATA199,CSI_DATA200,CSI_DATA201,CSI_DATA202,CSI_DATA203,CSI_DATA204,CSI_DATA205,CSI_DATA206,CSI_DATA207,CSI_DATA208,CSI_DATA209,CSI_DATA210,CSI_DATA211,CSI_DATA212,CSI_DATA213,CSI_DATA214,CSI_DATA215,CSI_DATA216,CSI_DATA217,CSI_DATA218,CSI_DATA219,CSI_DATA220,CSI_DATA221,CSI_DATA222,CSI_DATA223,CSI_DATA224,CSI_DATA225,CSI_DATA226,CSI_DATA227,CSI_DATA228,CSI_DATA229,CSI_DATA230,CSI_DATA231,CSI_DATA232,CSI_DATA233,CSI_DATA234,CSI_DATA235,CSI_DATA236,CSI_DATA237,CSI_DATA238,CSI_DATA239,CSI_DATA240,CSI_DATA241,CSI_DATA242,CSI_DATA243,CSI_DATA244,CSI_DATA245,CSI_DATA246,CSI_DATA247,CSI_DATA248,CSI_DATA249,CSI_DATA250,CSI_DATA251,CSI_DATA252,CSI_DATA253,CSI_DATA254,CSI_DATA255,CSI_DATA256,CSI_DATA257,CSI_DATA258,CSI_DATA259,CSI_DATA260,CSI_DATA261,CSI_DATA262,CSI_DATA263,CSI_DATA264,CSI_DATA265,CSI_DATA266,CSI_DATA267,CSI_DATA268,CSI_DATA269,CSI_DATA270,CSI_DATA271,CSI_DATA272,CSI_DATA273,CSI_DATA274,CSI_DATA275,CSI_DATA276,CSI_DATA277,CSI_DATA278,CSI_DATA279,CSI_DATA280,CSI_DATA281,CSI_DATA282,CSI_DATA283,CSI_DATA284,CSI_DATA285,CSI_DATA286,CSI_DATA287,CSI_DATA288,CSI_DATA289,CSI_DATA290,CSI_DATA291,CSI_DATA292,CSI_DATA293,CSI_DATA294,CSI_DATA295,CSI_DATA296,CSI_DATA297,CSI_DATA298,CSI_DATA299,CSI_DATA300,CSI_DATA301,CSI_DATA302,CSI_DATA303,CSI_DATA304,CSI_DATA305,CSI_DATA306,CSI_DATA307,CSI_DATA308,CSI_DATA309,CSI_DATA310,CSI_DATA311,CSI_DATA312,CSI_DATA313,CSI_DATA314,CSI_DATA315,CSI_DATA316,CSI_DATA317,CSI_DATA318,CSI_DATA319,CSI_DATA320,CSI_DATA321,CSI_DATA322,CSI_DATA323,CSI_DATA324,CSI_DATA325,CSI_DATA326,CSI_DATA327,CSI_DATA328,CSI_DATA329,CSI_DATA330,CSI_DATA331,CSI_DATA332,CSI_DATA333,CSI_DATA334,CSI_DATA335,CSI_DATA336,CSI_DATA337,CSI_DATA338,CSI_DATA339,CSI_DATA340,CSI_DATA341,CSI_DATA342,CSI_DATA343,CSI_DATA344,CSI_DATA345,CSI_DATA346,CSI_DATA347,CSI_DATA348,CSI_DATA349,CSI_DATA350,CSI_DATA351,CSI_DATA352,CSI_DATA353,CSI_DATA354,CSI_DATA355,CSI_DATA356,CSI_DATA357,CSI_DATA358,CSI_DATA359,CSI_DATA360,CSI_DATA361,CSI_DATA362,CSI_DATA363,CSI_DATA364,CSI_DATA365,CSI_DATA366,CSI_DATA367,CSI_DATA368,CSI_DATA369,CSI_DATA370,CSI_DATA371,CSI_DATA372,CSI_DATA373,CSI_DATA374,CSI_DATA375,CSI_DATA376,CSI_DATA377,CSI_DATA378,CSI_DATA379,CSI_DATA380,CSI_DATA381,CSI_DATA382,CSI_DATA383,CSI_DATA384,activity
44,-64,2,0,0,0,0,0,0,0,-4,1,-14,7,-14,8,-15,10,-17,10,-17,9,-16,9,-15,10,-15,11,-15,11,-16,11,-18,12,-18,14,-18,14,-18,12,-18,12,-17,14,-16,14,-16,13,-15,13,-15,13,-16,14,-15,14,-14,13,-14,14,-15,16,-15,17,-7,9,-12,18,-14,18,-14,18,-13,17,-12,16,-12,17,-11,17,-11,17,-10,16,-10,16,-11,16,-12,14,-12,14,-12,14,-11,14,-12,14,-12,14,-12,12,-12,11,-12,10,-12,9,-12,8,-12,7,-13,5,-13,4,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,-4,6,-13,24,-12,28,-11,30,-11,29,-12,28,-12,28,-13,31,-14,33,-13,31,-12,31,-11,32,-10,34,-12,36,-14,36,-12,38,-9,42,-10,45,-12,42,-12,38,-8,42,-7,44,-8,40,-6,37,-8,38,-11,38,-10,39,-6,40,-4,41,-3,43,-2,42,-2,40,-2,40,-1,41,0,40,0,39,-2,39,0,39,2,38,1,38,1,37,2,36,0,37,-2,37,-2,36,-2,35,-2,35,-3,34,-4,33,-5,31,-7,30,-8,28,-8,27,-9,24,-11,21,-13,20,-15,18,-16,17,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,22,7,22,7,24,6,26,4,26,4,25,5,25,5,26,4,28,3,29,4,30,5,31,5,33,3,32,2,29,2,30,2,31,1,28,1,26,1,26,0,25,0,25,0,25,0,25,0,25,1,23,1,21,0,21,1,20,2,19,1,18,0,17,0,16,1,15,1,14,1,13,1,12,1,11,0,10,0,9,0,8,-1,7,-2,6,-3,5,-4,4,-4,3,-6,2,-7,1,-9,0,-10,-1,-11,-2,-12,-3,-13,-5,-15,-6,-19,-6,-22,-6,-22,-6,-6,-2,standing
44,-64,2,0,0,0,0,0,0,0,1,3,4,14,5,14,7,16,6,17,5,17,5,16,6,16,7,16,7,17,7,18,8,19,10,20,10,19,8,19,8,19,10,18,11,17,9,16,9,16,9,16,10,17,10,17,10,16,12,16,13,17,13,17,7,7,15,15,15,16,15,16,14,15,13,14,13,14,14,14,13,13,13,13,13,13,13,13,11,13,11,13,11,13,11,13,11,13,11,13,9,13,8,12,7,12,6,12,5,12,4,12,2,12,1,11,0,10,0,2,0,0,0,0,0,0,0,0,0,0,3,5,16,22,18,23,21,24,20,23,18,23,19,24,21,26,22,28,20,27,21,26,24,24,26,23,27,25,25,27,27,28,32,28,34,28,30,29,27,28,33,26,36,27,31,27,29,24,30,24,29,26,30,25,32,23,34,22,36,23,35,22,34,21,33,21,34,20,34,18,33,18,33,21,35,18,35,14,33,15,32,15,32,15,32,17,31,18,30,18,30,18,29,18,28,18,27,18,25,19,22,19,21,18,20,18,17,18,13,18,11,19,9,20,8,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,2,22,2,24,2,26,4,25,4,25,5,26,4,27,4,28,6,28,8,29,8,32,6,33,7,31,9,27,10,28,9,30,10,27,10,26,8,24,7,24,8,24,8,24,8,24,9,24,9,22,7,20,7,20,7,19,7,18,6,17,6,16,6,16,5,14,3,14,3,13,3,11,2,10,2,9,3,8,3,7,3,6,3,5,3,4,4,2,5,0,5,-1,5,-1,6,-3,6,-5,7,-7,8,-8,8,-9,9,-11,10,-13,12,-15,15,-15,16,-4,4,standing
44,-64,2,0,0,0,0,0,0,0,-3,-4,-9,-14,-11,-13,-12,-14,-12,-16,-11,-16,-11,-15,-12,-14,-13,-14,-13,-14,-13,-15,-15,-17,-16,-17,-16,-16,-15,-16,-15,-16,-16,-16,-16,-15,-15,-14,-15,-13,-15,-14,-16,-14,-16,-14,-15,-13,-17,-13,-18,-13,-19,-14,-10,-6,-20,-10,-20,-12,-20,-12,-19,-11,-18,-11,-18,-10,-19,-9,-18,-9,-18,-9,-18,-9,-17,-10,-16,-11,-15,-10,-16,-10,-15,-10,-15,-10,-15,-10,-14,-11,-13,-10,-12,-10,-11,-10,-9,-11,-8,-11,-7,-11,-6,-11,-5,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,-6,-4,-24,-16,-27,-15,-30,-14,-29,-15,-28,-15,-28,-15,-31,-16,-33,-18,-32,-17,-31,-16,-31,-15,-33,-14,-36,-16,-35,-17,-37,-15,-41,-13,-44,-14,-41,-16,-38,-15,-42,-13,-44,-13,-41,-14,-38,-12,-37,-13,-37,-15,-38,-14,-39,-11,-42,-7,-43,-7,-42,-6,-40,-5,-40,-6,-40,-6,-40,-4,-39,-4,-40,-7,-40,-6,-39,-2,-38,-3,-37,-3,-36,-2,-37,-3,-36,-5,-35,-5,-35,-6,-35,-6,-34,-7,-34,-7,-31,-9,-29,-10,-27,-11,-27,-11,-24,-11,-20,-13,-18,-14,-17,-15,-16,-16,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-23,6,-23,6,-24,6,-27,6,-27,5,-26,4,-26,4,-27,3,-29,3,-29,4,-30,5,-32,6,-35,6,-33,4,-30,2,-31,2,-32,2,-30,1,-27,1,-26,0,-26,0,-26,0,-26,0,-26,0,-27,0,-25,2,-23,1,-22,1,-21,0,-20,1,-19,1,-18,0,-18,-1,-17,0,-17,1,-15,1,-12,1,-11,1,-11,0,-10,0,-9,-1,-8,-2,-7,-2,-6,-3,-4,-4,-3,-5,-2,-6,-2,-7,-1,-9,1,-10,1,-11,2,-13,4,-14,6,-15,7,-18,7,-21,7,-22,1,-6,standing
44,-64,2,0,0,0,0,0,0,0,-4,0,-16,3,-15,4,-16,5,-18,5,-18,4,-17,4,-17,5,-17,6,-17,6,-19,7,-20,7,-20,8,-20,8,-20,7,-20,7,-19,9,-18,9,-18,8,-17,8,-17,8,-18,9,-18,9,-17,9,-17,10,-18,11,-18,12,-8,6,-16,14,-17,13,-17,13,-16,13,-15,12,-15,13,-15,13,-14,13,-14,13,-14,13,-14,12,-14,10,-14,10,-14,10,-14,10,-14,10,-15,10,-14,9,-13,8,-13,7,-13,6,-13,5,-13,4,-13,2,-12,1,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,-7,3,-25,12,-26,15,-26,18,-25,17,-26,16,-26,16,-27,18,-30,18,-29,17,-28,17,-26,19,-26,22,-30,23,-32,22,-31,23,-31,27,-33,30,-33,26,-31,24,-30,28,-30,31,-29,27,-25,26,-25,26,-28,25,-29,26,-27,28,-25,31,-26,32,-25,32,-24,31,-24,31,-23,32,-21,32,-20,31,-23,30,-20,32,-17,33,-18,32,-18,31,-18,31,-20,30,-20,28,-20,28,-20,28,-19,28,-19,26,-20,25,-20,22,-20,21,-20,20,-20,19,-21,16,-20,13,-21,10,-21,9,-22,7,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-10,19,-10,19,-11,21,-13,23,-13,22,-12,21,-12,21,-12,22,-14,24,-16,24,-16,24,-17,26,-17,28,-18,25,-17,22,-18,23,-18,24,-17,21,-15,19,-15,19,-15,19,-15,20,-15,19,-16,18,-16,18,-14,17,-13,16,-13,15,-12,15,-11,15,-10,14,-11,13,-10,13,-8,12,-8,12,-8,12,-6,10,-6,9,-6,8,-6,6,-6,6,-6,5,-7,4,-7,2,-6,1,-6,0,-6,-2,-7,-3,-7,-4,-8,-6,-8,-7,-9,-9,-8,-11,-9,-12,-12,-15,-14,-17,-15,-17,-4,-4,standing
44,-64,2,0,0,0,0,0,0,0,3,2,13,8,14,7,15,7,16,9,15,9,15,9,16,7,16,7,16,7,17,8,19,9,20,9,20,8,19,9,19,9,20,7,20,6,18,6,18,6,18,6,19,6,19,6,18,5,19,4,21,4,22,4,10,1,21,1,22,2,22,2,21,2,20,2,20,1,20,0,20,0,20,0,19,0,19,1,18,2,17,2,17,2,17,2,17,2,17,3,16,4,15,4,14,4,14,4,13,5,12,6,11,7,9,8,8,8,2,2,0,0,0,0,0,0,0,0,0,0,6,1,28,4,30,3,32,1,31,1,30,2,31,3,33,3,36,4,34,4,33,3,33,0,35,-2,38,-1,39,2,39,0,43,-3,45,-3,43,-1,40,-1,43,-5,44,-6,41,-3,37,-5,38,-5,40,-3,40,-3,40,-7,41,-9,42,-9,41,-10,39,-10,40,-10,40,-10,39,-12,37,-11,38,-9,37,-12,36,-15,36,-13,35,-12,34,-13,36,-12,36,-10,35,-9,35,-8,34,-8,33,-8,32,-7,31,-5,30,-4,29,-3,28,-1,26,1,24,4,23,6,22,7,21,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,19,-13,19,-13,21,-14,23,-14,22,-12,22,-12,22,-13,23,-14,26,-14,27,-12,27,-13,29,-15,30,-14,29,-12,27,-10,27,-11,29,-11,27,-9,24,-8,23,-9,24,-8,24,-8,24,-8,23,-7,24,-7,22,-8,21,-7,20,-6,20,-7,19,-7,17,-7,16,-5,16,-6,14,-6,14,-6,12,-6,11,-6,10,-5,9,-4,8,-3,8,-2,7,-1,7,0,6,1,5,2,4,3,4,4,4,6,4,7,2,8,2,10,1,12,0,13,-1,15,0,18,0,21,1,22,0,5,standing
44,-64,2,0,0,0,0,0,0,0,3,-2,14,-6,14,-7,15,-8,17,-8,17,-7,17,-7,16,-8,16,-9,16,-9,18,-9,19,-10,20,-11,19,-11,19,-9,19,-9,18,-11,17,-12,17,-10,16,-11,17,-10,17,-11,17,-11,16,-11,16,-12,17,-13,18,-14,8,-8,16,-15,17,-15,16,-15,16,-15,15,-13,15,-14,14,-15,14,-14,14,-14,14,-14,14,-13,14,-11,14,-11,14,-11,14,-11,14,-11,14,-11,13,-9,13,-8,13,-7,13,-6,13,-5,13,-4,12,-2,11,-1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,4,-6,18,-22,18,-25,18,-27,18,-27,18,-25,18,-25,19,-27,21,-29,20,-28,19,-27,18,-28,18,-30,20,-32,23,-33,22,-34,21,-38,22,-40,23,-36,22,-34,19,-39,19,-42,20,-37,17,-34,17,-35,20,-35,20,-36,18,-37,16,-39,16,-40,15,-39,14,-38,14,-38,13,-39,10,-39,10,-38,13,-37,12,-38,10,-37,11,-37,11,-36,11,-36,13,-36,13,-35,13,-34,13,-33,13,-33,13,-33,14,-31,14,-28,14,-26,15,-24,15,-22,15,-20,17,-16,18,-15,18,-13,19,-12,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-22,-6,-22,-6,-25,-6,-28,-5,-27,-4,-26,-4,-26,-4,-27,-3,-30,-2,-31,-1,-31,-3,-32,-2,-34,-1,-32,1,-30,0,-30,0,-32,1,-29,2,-27,2,-26,3,-26,2,-27,2,-26,2,-26,2,-26,1,-24,1,-23,2,-22,1,-21,0,-20,0,-19,1,-18,1,-18,1,-16,2,-16,1,-14,0,-13,0,-11,1,-10,1,-9,1,-9,1,-8,2,-7,4,-5,4,-4,4,-3,5,-2,7,-1,8,0,9,2,10,3,11,4,11,6,13,7,16,8,19,10,20,10,5,2,standing
44,-64,2,0,0,0,0,0,0,0,-2,-4,-7,-14,-8,-14,-10,-15,-10,-17,-9,-16,-9,-16,-10,-15,-10,-15,-10,-15,-11,-16,-12,-18,-14,-18,-14,-18,-12,-18,-12,-18,-14,-17,-14,-16,-13,-16,-13,-15,-13,-15,-14,-16,-14,-16,-13,-15,-14,-14,-16,-15,-16,-15,-9,-7,-17,-13,-18,-14,-18,-14,-17,-13,-16,-13,-17,-12,-17,-12,-16,-11,-16,-11,-16,-11,-15,-12,-14,-12,-13,-12,-13,-12,-14,-11,-14,-11,-13,-12,-12,-12,-11,-12,-10,-12,-9,-12,-8,-12,-7,-12,-6,-12,-4,-12,-3,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,-6,-4,-24,-14,-27,-13,-29,-11,-27,-12,-27,-13,-27,-13,-30,-13,-31,-15,-29,-15,-29,-14,-30,-12,-33,-11,-36,-13,-37,-15,-38,-14,-41,-11,-43,-12,-40,-14,-37,-13,-42,-10,-44,-9,-39,-10,-36,-8,-36,-9,-37,-13,-39,-12,-41,-8,-41,-6,-41,-6,-40,-4,-38,-3,-39,-4,-40,-3,-39,-1,-38,-1,-38,-4,-38,-3,-38,0,-37,-1,-36,-1,-36,-1,-36,-2,-36,-2,-35,-3,-35,-3,-35,-3,-34,-4,-33,-6,-30,-7,-28,-8,-27,-9,-26,-10,-24,-11,-22,-12,-20,-13,-19,-14,-17,-15,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-23,4,-22,5,-24,6,-25,5,-24,4,-23,3,-24,3,-27,4,-29,3,-30,2,-31,3,-31,4,-32,4,-30,2,-28,1,-29,2,-30,2,-28,0,-25,0,-24,0,-24,-1,-26,0,-26,-1,-25,-1,-25,-1,-23,0,-21,0,-20,-1,-20,-1,-19,0,-18,0,-17,-1,-17,-1,-16,0,-15,0,-15,0,-13,0,-12,0,-11,-1,-10,-1,-10,-1,-9,-2,-7,-2,-6,-4,-6,-4,-4,-5,-3,-6,-3,-7,-2,-9,-1,-10,0,-11,1,-12,3,-13,4,-16,4,-19,5,-21,4,-22,0,-6,standing
44,-64,2,0,0,0,0,0,0,0,-4,2,-13,9,-12,11,-13,12,-15,12,-15,12,-14,11,-13,12,-13,13,-13,14,-14,14,-16,15,-15,17,-15,16,-16,15,-16,15,-14,17,-13,17,-12,15,-12,15,-12,15,-13,16,-12,17,-12,16,-11,17,-12,18,-12,19,-5,9,-9,20,-10,20,-10,20,-9,19,-9,18,-8,19,-7,19,-7,18,-7,18,-7,18,-8,18,-9,16,-9,15,-9,16,-9,16,-9,16,-10,15,-10,14,-9,13,-9,12,-10,11,-10,10,-11,9,-11,8,-11,6,-11,5,-3,1,0,0,0,0,0,0,0,0,0,0,-4,5,-16,24,-16,27,-14,28,-15,28,-16,27,-16,26,-17,29,-19,31,-18,29,-16,27,-14,29,-13,32,-16,35,-19,35,-18,36,-15,40,-16,42,-17,38,-17,36,-13,41,-13,43,-14,39,-11,36,-11,36,-15,37,-15,39,-12,41,-10,42,-10,42,-9,41,-8,39,-9,39,-7,41,-5,40,-6,38,-9,38,-6,38,-2,39,-3,38,-4,37,-3,38,-6,37,-7,36,-6,36,-6,35,-7,34,-7,34,-9,33,-9,30,-10,28,-11,27,-11,27,-12,25,-15,22,-16,19,-16,17,-16,15,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,22,4,22,3,24,3,26,2,25,1,24,2,25,2,27,2,29,0,30,0,31,1,31,0,32,-1,30,-2,28,-2,29,-2,31,-4,28,-3,25,-2,24,-3,25,-3,26,-3,26,-4,25,-4,25,-3,23,-3,20,-4,19,-3,19,-2,19,-2,18,-3,16,-3,15,-2,14,-1,14,-1,15,-1,13,-1,11,-2,10,-2,9,-3,8,-4,7,-4,6,-5,5,-5,4,-5,3,-6,2,-8,1,-9,0,-10,-2,-11,-3,-12,-4,-13,-6,-15,-7,-19,-7,-21,-7,-22,-8,-6,-2,standing
44,-64,2,0,0,0,0,0,0,0,1,3,7,14,8,13,9,14,9,16,8,16,7,15,9,15,9,15,9,15,10,17,11,18,12,18,12,17,11,17,10,18,12,17,12,16,11,16,11,15,11,15,12,16,12,16,12,15,13,14,14,15,15,15,7,7,16,14,16,15,16,15,15,14,13,13,14,13,15,13,15,12,15,13,15,12,14,13,12,12,12,12,12,12,11,13,11,13,11,13,10,13,8,12,8,12,7,12,5,12,5,12,3,12,2,11,1,10,0,2,0,0,0,0,0,0,0,0,0,0,5,4,21,17,24,16,26,16,25,17,25,17,25,17,27,19,28,21,27,19,26,18,27,18,29,18,32,20,32,22,34,20,39,18,41,19,37,21,34,20,38,18,40,19,36,19,33,16,33,18,33,22,34,22,36,17,38,13,39,14,40,13,38,13,37,14,38,14,38,11,36,11,35,14,36,14,36,11,35,12,35,12,35,10,34,11,34,12,34,12,33,12,31,13,30,13,29,14,26,14,24,14,22,16,20,17,17,17,15,17,14,17,12,18,10,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,21,-10,21,-10,23,-9,25,-9,24,-8,23,-7,24,-7,25,-6,27,-6,28,-6,29,-7,31,-8,33,-8,32,-6,28,-4,29,-4,30,-4,28,-3,25,-2,25,-2,25,-1,25,0,25,-1,25,-1,25,-1,23,-2,22,-1,20,0,20,0,20,-2,18,-2,17,0,17,0,15,0,15,1,14,0,12,-2,11,-1,10,-1,9,0,9,1,8,1,6,2,5,3,3,4,2,5,1,6,1,7,0,8,-2,9,-3,10,-4,11,-6,12,-8,14,-8,17,-9,20,-9,20,-3,5,standing
44,-64,2,0,0,0,0,0,0,0,3,-2,15,-5,14,-7,15,-8,17,-8,17,-7,16,-7,16,-8,16,-9,16,-9,17,-9,19,-10,19,-11,19,-11,19,-10,19,-10,18,-13,17,-13,16,-12,15,-12,15,-12,16,-13,16,-13,15,-13,15,-14,16,-15,16,-16,7,-9,13,-18,15,-18,14,-18,13,-17,13,-16,12,-17,12,-17,11,-17,11,-17,11,-17,12,-16,12,-14,12,-14,11,-14,11,-14,11,-15,12,-14,11,-13,11,-12,11,-11,11,-10,11,-9,11,-8,12,-6,11,-4,11,-3,2,-1,0,0,0,0,0,0,0,0,0,0,5,-4,23,-16,24,-18,25,-20,24,-19,24,-18,24,-18,26,-20,29,-22,28,-21,26,-20,25,-23,25,-26,27,-26,29,-25,29,-26,29,-32,31,-33,31,-30,29,-28,28,-34,29,-36,28,-31,25,-31,25,-31,26,-31,25,-31,23,-33,23,-36,24,-37,22,-36,21,-35,21,-36,19,-36,17,-37,17,-36,20,-35,17,-36,14,-37,15,-37,14,-35,13,-34,16,-35,17,-34,17,-33,17,-33,16,-33,16,-32,16,-30,17,-28,17,-26,17,-24,17,-23,17,-21,18,-17,19,-14,20,-12,21,-11,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-21,9,-21,11,-23,13,-24,13,-23,13,-22,12,-23,12,-24,14,-25,15,-24,16,-25,16,-27,17,-28,17,-26,17,-23,17,-24,17,-25,17,-23,15,-21,14,-20,14,-19,15,-20,14,-19,16,-19,17,-19,14,-18,13,-17,13,-16,12,-17,11,-16,10,-15,11,-15,10,-15,8,-14,8,-13,7,-12,6,-11,6,-10,6,-8,6,-8,6,-7,5,-6,6,-5,7,-4,6,-2,6,-1,6,0,7,1,7,3,8,5,8,6,9,8,8,10,10,11,13,13,15,15,16,15,3,3,standing
44,-64,2,0,0,0,0,0,0,0,-4,1,-15,5,-15,7,-16,8,-18,8,-18,7,-17,7,-16,8,-16,9,-17,9,-18,9,-20,10,-20,12,-19,11,-19,10,-19,10,-19,12,-17,12,-17,11,-16,11,-16,11,-17,12,-17,12,-16,12,-15,13,-17,14,-17,15,-8,8,-14,17,-16,16,-16,17,-15,16,-14,15,-14,15,-13,16,-13,15,-12,15,-12,16,-13,15,-13,13,-13,12,-13,13,-13,13,-13,13,-14,13,-13,11,-13,10,-13,9,-13,8,-13,7,-13,6,-13,5,-13,3,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,-5,5,-17,22,-15,26,-15,28,-16,27,-16,26,-15,27,-17,29,-19,31,-18,29,-17,28,-15,29,-15,32,-17,34,-18,34,-16,36,-14,41,-15,43,-17,40,-16,36,-14,40,-13,42,-14,39,-12,36,-14,36,-17,37,-16,38,-12,39,-9,41,-9,42,-7,42,-7,40,-8,40,-7,40,-5,39,-5,38,-8,38,-6,39,-3,38,-5,38,-5,37,-3,36,-3,37,-5,37,-5,36,-6,35,-7,35,-7,34,-8,33,-9,30,-11,28,-12,27,-12,26,-12,24,-13,21,-14,19,-15,17,-17,15,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,22,4,21,4,23,3,25,1,25,0,25,1,25,1,25,0,27,0,28,1,29,2,31,1,33,-1,31,-3,28,-3,29,-3,31,-3,28,-3,25,-3,24,-4,24,-3,25,-3,24,-3,24,-4,25,-2,23,-2,21,-3,20,-3,19,-2,19,-2,17,-4,17,-4,16,-3,15,-3,15,-2,14,-2,12,-2,11,-2,10,-2,9,-3,8,-3,7,-4,6,-5,5,-5,4,-6,3,-7,2,-8,1,-9,0,-11,-1,-12,-2,-13,-4,-13,-5,-15,-6,-19,-7,-21,-8,-22,-8,-6,-2,standing
